cnt,pdate,title,description,org_link,link
417,2024-01-22 11:14:00,&quot;‘가상 얼굴=디오비스튜디오’라는 공식 만들고 싶어요&quot;,"하나는 현실 세계 인물의 <b>데이터</b>를 기반으로 재창조한 얼굴이다. 이렇게 재창조된 얼굴은 주로 광고나... 디오비스튜디오는 이밖에도 뮤지션 울랄라세션의 고 임윤택, 배우 마릴린 먼로, <b>과학자</b> 찰스 다윈의 모습도... ",https://zdnet.co.kr/view/?no=20240122093153,https://n.news.naver.com/mnews/article/092/0002318810?sid=105
418,2024-01-22 10:59:00,“기후변화로 인류 기대수명 반 년 단축”,"<b>과학자</b>들은 기후변화와 기대수명 사이의 연관성을 알아내기 위해 연구 중이다. 연구팀은 그 노력의 일환으로 1940년부터 2020년까지 191개 국가의 평균 기온과 강우량, 기대수명 <b>데이터</b>를 분석했다. 1인당 국내총생산(GDP)을... ",https://www.mk.co.kr/article/10926294,https://n.news.naver.com/mnews/article/009/0005247980?sid=105
419,2024-01-22 10:38:00,"과기정통부, 과학기술혁신 유공자 73명 표창","전환 ▷<b>데이터</b> 기반의 과학적 인재 확보·양성의 5대 과제를 설명하고, ‘윤석열 정부 R&amp;D 혁신방안’과 ‘글로벌R&amp;D 추진전략’을 차질없이 이행해나가겠다고 밝혔다. 젊은<b>과학자</b> 혁신자문위원으로 혁신정책 수립에... ",http://news.heraldcorp.com/view.php?ud=20240122000256,https://n.news.naver.com/mnews/article/016/0002255524?sid=105
420,2024-01-22 10:32:00,"조성경 차관, 프랑스 유럽우주국 방문…우주항공청 협력 추진","통한 <b>데이터</b> 공유, 과학적 우주탐사 협력 등 협력가능 분야에 대해 의견을 교환했다. 특히 아쉬바허... 이후 재불 한국과학기술자협회 연구자들과의 면담에서 한인 <b>과학자</b>들은 우주항공청에서 해외 우수 인재를... ",https://www.asiatoday.co.kr/view.php?key=20240122010013005,https://www.asiatoday.co.kr/view.php?key=20240122010013005
421,2024-01-22 10:30:00,과학기술 R&amp;D 혁신 계속된다···73명 유공자 표창,전환 △<b>데이터</b> 기반의 과학적 인재 확보‧양성의 5대 과제를 설명했다. 이후 지난 11월 발표한 '윤석열 정부 R&amp;D 혁신방안'과 '글로벌 R&amp;D 추진전략'을 차질없이 이행해나가겠다고 밝혔다. '젊은<b>과학자</b> 혁신자문위원'으로... ,http://www.enewstoday.co.kr/news/articleView.html?idxno=2081525,http://www.enewstoday.co.kr/news/articleView.html?idxno=2081525
422,2024-01-22 10:01:00,"과기정통부, 13개 분야 73명 과학기술인에 표창 수여",전환 ▲<b>데이터</b> 기반의 과학적 인재 확보·양성의 5대 과제를 설명했다. 이어 지난해 11월 발표한 윤석열 정부 R&amp;D 혁신방안과 글로벌 R&amp;D 추진전략을 차질 없이 이행해나가겠다고 밝혔다. 젊은<b>과학자</b> 혁신자문위원으로... ,https://www.dailian.co.kr/news/view/1319834/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002791757?sid=105
423,2024-01-22 10:01:00,"과기정통부, '과학기술혁신 유공 통합시상식' 개최",전환 △<b>데이터</b> 기반 과학적 인재 양성 등 5대 과제를 설명했다. 젊은<b>과학자</b> 혁신자문위원으로 혁신정책 수립에 기여해 표창을 받은 신성식 성균관대 교수는 “우리나라 과학기술에 더 나은 혁신과 기여를 하도록... ,http://www.edaily.co.kr/news/newspath.asp?newsid=02069686638760344,https://n.news.naver.com/mnews/article/018/0005658934?sid=105
424,2024-01-22 10:01:00,"과기정통부, 과학기술혁신 유공자 73명 표창 수여",젊은<b>과학자</b> 혁신자문위원으로 혁신정책 수립에 기여해 표창을 수여 받은 신성식 성균관대학교 교수는... 전환 ▲<b>데이터</b> 기반의 과학적 인재 확보·양성의 5대 과제를 설명하고 지난해 11월 발표한 '윤석열 정부 R&amp;D... ,https://www.ddaily.co.kr/page/view/2024012209242979218,https://n.news.naver.com/mnews/article/138/0002165313?sid=105
425,2024-01-22 09:49:00,"&quot;사상 최대 고대 상어 메갈로돈, 더 날씬하고 더 길었다&quot;","불완전한 <b>데이터</b>라며 이전까지 연구에서는 백상아리(Carcharodon carcharias)를 모델로 사용해 메갈로돈이... 이 연구 결과는 메갈로돈의 행동과 고대 해양 생물, 메갈로돈의 멸종 이유에 대한 <b>과학자</b>들의 이해를 변화시킬... ",https://news.sbs.co.kr/news/endPage.do?news_id=N1007507709&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001124593?sid=104
426,2024-01-22 09:35:00,"[사이테크+] &quot;사상 최대 고대 상어 메갈로돈, 더 날씬하고 더 길었다&quot;","불완전한 <b>데이터</b>라며 이전까지 연구에서는 백상아리(Carcharodon carcharias)를 모델로 사용해 메갈로돈이... 이 연구 결과는 메갈로돈의 행동과 고대 해양 생물, 메갈로돈의 멸종 이유에 대한 <b>과학자</b>들의 이해를... ",https://www.yna.co.kr/view/AKR20240121023700017?input=1195m,https://n.news.naver.com/mnews/article/001/0014458929?sid=105
427,2024-01-22 09:04:00,규칙적인 운동으로 뇌 건강 지켜요!…연구,연구팀은 전신 MRI 스캔을 제공하는 기업 프레누보의 이미징 센터가 촬영한 1125명의 뇌 스캔 <b>데이터</b>를... 데이비드 메릴 태평양신경과학연구소 뇌건강센터 신경<b>과학자</b>는 &quot;하루 4000보 미만의 운동이 뇌 건강에 좋은 영향을... ,https://www.digitaltoday.co.kr/news/articleView.html?idxno=502811,https://www.digitaltoday.co.kr/news/articleView.html?idxno=502811
428,2024-01-22 07:01:00,"의학, 기술 그리고 암의 종말","광범위하게 이용할 수 있는 새로운 컴퓨팅 성능은 염기서열 분석으로 생성되는 방대한 양의 <b>데이터</b>를... 위해 <b>과학자</b>, 정부, 공중보건 부문 및 사회가 조치를 취해야 한다. 이 모든 것을 고려할 때 개인 맞춤형 암 백신의... ",https://www.news1.kr/articles/5296970,https://n.news.naver.com/mnews/article/421/0007304585?sid=104
429,2024-01-22 06:12:00,&quot;뇌척수액(CSF) 단백질 분석해 알츠하이머 5개 하위 유형 정의&quot;,"Tijms는 또한 유전적 변이, 구조적 MRI 스캔 및 임상 <b>데이터</b>를 평가하여 이들이 단백질체 변화와 어떤... Tijms와 동료들은 <b>과학자</b>들이 시험 등록이나 치료 결정을 안내하기 위해 하위 유형을 사용하는 것을... ",http://www.hitnews.co.kr/news/articleView.html?idxno=51604,http://www.hitnews.co.kr/news/articleView.html?idxno=51604
430,2024-01-22 05:05:00,"[K이슈 플랫폼] “R&amp;D예산, 기업보다 대학 지원… 단기적 지표 아닌 장기적 안...","(그림 2) [전략론] 저 역시 <b>과학자</b>로서 R&amp;D 예산의 중요성에는 이견이 없습니다. 그러나 우리 사회에는 저출산... 그러자면 연구인력 정보, 빅<b>데이터</b> 등을 참고해야 합니다. 지금은 과학기술 정책이 과학적이지 않은... ",https://www.seoul.co.kr/news/newsView.php?id=20240122025001&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003425216?sid=110
431,2024-01-22 00:20:00,[김두식의 이코노믹스] 기술 혁신과 합리적 규제 함께 가야 AI산업 큰다,"의료·헬스케어, 클라우드 등 <b>데이터</b> 사업, 핀테크 등 광범위한 분야에 AI 투자가 행해지고 있다. 2029년까지... 인간의 통제를 벗어난 파괴적인 초지능 AI는 나올 수 없다고 주장하는 <b>과학자</b>도 있지만, 많은 AI 개발자는... ",https://www.joongang.co.kr/article/25223518,https://n.news.naver.com/mnews/article/025/0003336526?sid=110
432,2024-01-21 19:07:00,"美 고용시장, 세상에 없던 직업이 뜬다","다양성·포용성 전문가 등이 다양성·포용성 부문 부사장을 맡았고, 평균 연봉은 15만7532달러(약 2억1000만원)에 달했다. AI 관련 인재를 찾는 기업도 급증했다. 많은 기업이 <b>데이터 과학자</b> 등을 AI컨설턴트로 채용했다.",https://www.hankyung.com/article/2024012193191,https://n.news.naver.com/mnews/article/015/0004939322?sid=104
433,2024-01-21 16:15:00,"美채용 증가 TOP 10 중 7개, 20년 전엔 없던 직업","많은 기업이 <b>데이터 과학자</b>, 소프트웨어 엔지니어, 연구원 등을 AI컨설턴트로 채용했다. AI컨설턴트는 기업의 비즈니스 운영과 제품 개발·생산에 AI기술을 접목하는 방법을 자문하는 역할이다. 평균 연봉은... ",https://www.hankyung.com/article/202401218946i,https://n.news.naver.com/mnews/article/015/0004939194?sid=104
434,2024-01-21 10:48:00,"미공화·민주당원 절반 이상, 상대 '악'...&quot;30%, 인간 특성 부족 동물 행동&quot;",사회 <b>과학자</b>들은 정치적 종족주의(tribalism)가 꾸준히 증가하고 있다는 <b>데이터</b>를 추가하는 학술 논문과 책을 쏟아내면서 미국 정치가 더욱 감정적으로 변하면서 정책 선호도가 상대방에 대한 본능적인 혐오와 얽힐... ,https://www.asiatoday.co.kr/view.php?key=20240121010012524,https://www.asiatoday.co.kr/view.php?key=20240121010012524
435,2024-01-21 09:00:00,&quot;처형당하는 게 당연…인정하기까지 몇 년 걸렸다&quot;(中) [알고보면],"전자는 국가가 배경에 있는 공적 조직, 후자는 종교적 광신자와 <b>과학자</b> 간 결합이었다. 두 경우 모두 사회의... 과학 <b>데이터</b>를 미군과 거래했기에 가능했다. 마루타로 불리던 인간 모르모토의 실체가 만주국 항일 게릴라나... ",https://view.asiae.co.kr/article/2024012014490321020,https://n.news.naver.com/mnews/article/277/0005369668?sid=103
436,2024-01-21 01:30:00,[김능구의 정국인터뷰] 이준석② &quot;30년 정치하고 싶기에 욕 먹더라도 맞는 얘...,"했습니다마는 <b>데이터</b>가 없어요. 어느 지역의 교육이 위기에 빠져 있고, 어느 학교가 더 지금 도움이 필요한지... 곳인데 <b>과학자</b>들의 처우가 의사보다 못한 것은 누구나 아는 것이고, 그래서 이건 무슨 플랜이냐. 똑같은... ",https://www.polinews.co.kr/news/articleView.html?idxno=631884,https://www.polinews.co.kr/news/articleView.html?idxno=631884
437,2024-01-21 00:46:00,"암스테르담 32%, 코펜하겐 30%, 서울은 2%","<b>과학자</b>들, '엉터리 근거로 오염수 투기 강행' 비판 58. 농지에서는 농사를, 유휴부지에는 태양광을 59. 호수... 위성<b>데이터</b>와 인공지능으로 기후재난 대응 91. 음반 쓰레기 줄이고 그린워싱 잡는 '덕질' 92. 생분해·재생... ",http://www.danbinews.com/news/articleView.html?idxno=25414,http://www.danbinews.com/news/articleView.html?idxno=25414
438,2024-01-20 21:15:00,&quot;女러분 행복합시다&quot;···여성 펨테크 시장 확대된다,"병원 <b>데이터</b>를 활용, 연령대별 여성에게 발생할 수 있는 질환을 대비할 수 있게 했다. ◇스타트업도 팸테크, 여성 <b>과학자</b>가 개발한 천연 생리대 '이너시아' 프리미엄 페미닌 헬스케어 브랜드 이너시아의 '이너시아 더... ",http://www.enewstoday.co.kr/news/articleView.html?idxno=2081329,http://www.enewstoday.co.kr/news/articleView.html?idxno=2081329
439,2024-01-20 19:02:00,'롱 코비드' 환자 피에 무슨 일이? &quot;백혈구 비정상적으로 뭉쳐&quot;,일부 <b>과학자</b>들은 이러한 작은 혈전이 조직 내에 산소가 흘러가는 것을 막아 롱 코비드 증상을 유발할 수... 별도의 <b>데이터</b> 세트에 적용했을 때 이 모델은 어떤 참가자가 12개월간 지속되는 롱 코비드에 걸릴지... ,https://kormedi.com/?p=1656354,https://n.news.naver.com/mnews/article/296/0000073732?sid=103
440,2024-01-20 14:19:00,“인공지능 부하로 살지 않으려면”…0.002% ○○○스타가 돼야 [더인플루언서...,"연구진은 2090년께 빅<b>데이터</b>와 사물인터넷 발달로 모든 것이 연결된 초연결사회에서는 현재의 페이스북이나... 반면 현실 세계에서는 <b>과학자</b>나 공학자와 같은 특정 직업군의 사람들이 주로 활동하며 조사와 분석, 개발... ",https://www.mk.co.kr/article/10921157,https://n.news.naver.com/mnews/article/009/0005247512?sid=105
441,2024-01-20 14:08:00,"인공지능의 거대한 진보, 인간지능은 후퇴할까?","(환구시보 게재) 저자 : 류펑 (刘锋, 중국과학원 사이버경제 및 <b>데이터</b>과학 연구센터 연구팀 구성원, 중국... 프랑스 신경<b>과학자</b> 미셀 데스무거도 인터넷 시대에 점점 더 많은 전자제품이 다음 세대 아이들의 뇌 발육에... ",http://www.tongilnews.com/news/articleView.html?idxno=209884,http://www.tongilnews.com/news/articleView.html?idxno=209884
442,2024-01-20 12:02:00,'바이오 테크'의 향연…2024 JP모건 헬스케어를 가다,"올해엔 1월 8일부터 11일까지 열렸는데, 투자자, 기업가, <b>과학자</b>, 은행가, 언론인 등 2만여 명이 모여 새로운... 임상시험 대상자 모집부터 프로토콜 작성 및 연구 설계, <b>데이터</b> 수집 및 분석에 이르기까지 전체 R&amp;D 가치... ",https://www.fortunekorea.co.kr/news/articleView.html?idxno=33302,https://www.fortunekorea.co.kr/news/articleView.html?idxno=33302
443,2024-01-20 11:16:00,'기후변화 부정론자'의 전략이 바뀌었다[커버링 클라이밋 나우],아메드는 &quot;대규모 분석을 통해 트렌드를 나타내는 매우 강력한 <b>데이터</b>를 얻을 수 있다고 확신한다&quot;고 했다.... 쿡은 이메일을 통해 &quot;기후 관련 허위 정보의 미래는 해결책을 제시하고 기후 <b>과학 자</b>체를 공격하는 데 점점... ,https://www.pressian.com/pages/articles/2024011910340044035?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002316381?sid=102
444,2024-01-20 09:00:00,"수명은 1만년, 전기도 필요 없다…'영화 1750편' 들어가는 유리조각 [테크토크...","MS 리서치는 약 650명의 <b>과학자</b>와 엔지니어로 이뤄진 소수정예 연구 집단으로, 그중 210명이 영국 케임브리지대 인근의 연구 시설에서 근무합니다. 그들이 벌써 5년 가까이 연구해 온 프로젝트가 유리 기반 <b>데이터</b> 저장... ",https://view.asiae.co.kr/article/2024011910503166777,https://n.news.naver.com/mnews/article/277/0005369578?sid=105
445,2024-01-20 08:37:00,'180억 달러짜리 베팅'…저커버그가 불붙인 최고가 축포 [글로벌마켓 A/S],얀 르쿤 메타 수석 <b>과학자</b>는 지난 12월 샌프란시스코에서 열린 미디어 행사에서 &quot;AI 전쟁이 벌어지고 있고... 다음주에는 연준에서 주목하는 12월 개인소비지출(PCE) <b>데이터</b>가 현지시간 26일 공개된다. 근원 PCE 물가에... ,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202401200015&t=NN,https://n.news.naver.com/mnews/article/215/0001144606?sid=101
446,2024-01-20 08:01:00,프랭클린은 왓슨과 크릭에게 노벨상을 도둑맞았다?,같은 <b>데이터</b>를 사용했다. 바꿔 말해 51번 사진은 회자되는 만큼 이중나선 발견에 결정적이지 않았다.... 이를 통해 프랭클린은 담배모자이크바이러스에 관한 결정학 연구를 다양한 <b>과학자</b>들이 국경과 분야를 넘어... ,https://www.dongascience.com/news/view/63419,https://n.news.naver.com/mnews/article/584/0000025693?sid=105
447,2024-01-20 01:58:00,"&quot;코로나19 독특한 구조, 美<b>과학자</b>가 팬데믹 전 기획했다&quot;",미국 <b>과학자</b>들이 팬데믹이 발발하기 1년 전인 2018년 코로나19 바이러스에 있는 것과 같은 독특한 특징을... 미국의 알 권리 측은 &quot;이 문서는 100년 만에 일어난 최악의 팬데믹의 핵심 <b>데이터</b> 중 일부가 중국뿐만 아니라... ,https://www.dt.co.kr/contents.html?article_no=2024012002109931650001&ref=naver,https://n.news.naver.com/mnews/article/029/0002850559?sid=105
448,2024-01-20 00:02:00,잠자기 위한 여행을 떠나는 사람들,"구글 트렌드(Google Trends)에서 발표한 <b>데이터</b>에 따르면 2023년은 전 세계적으로 어느 때보다 많은 사람들이... 브라이트 수면 회복 스위트 디자인에 <b>과학자</b>가 참여해 투숙자의 체온과 호흡 패턴, 심박수, 수면 패턴 등의... ",http://www.elle.co.kr/article/83792,http://www.elle.co.kr/article/83792
449,2024-01-19 22:52:00,"팬데믹 2주전...美, 中서 코로나 유전정보 받고도 놓쳤다",중국 <b>과학자</b>들이 코로나 바이러스 <b>데이터</b>를 공개하려 했다는 것은 코로나 바이러스의 기원을 조사하는 미 하원 공화당 의원들이 17일 발표한 문서에서 처음 드러났다. 이 문건은 2020년 초 팬데믹을 일으킨 코로나... ,https://www.dt.co.kr/contents.html?article_no=2024011902109931650001&ref=naver,https://n.news.naver.com/mnews/article/029/0002850557?sid=105
450,2024-01-19 21:02:00,한국인 입맛 찾아…킹크랩 ‘1만㎞ 대장정’,조합이나 정부는 물론 <b>과학자</b>도 연구에 활용할 정도로 공인된 <b>데이터</b>다. 신느 글드브라센 노르웨이 어민판매조합 마케팅 매니저는 “해당 <b>데이터</b>는 출항 전 어부들의 목표 어획량 기준이 된다. 어부는 이를 토대로... ,https://www.mk.co.kr/article/10919580,https://n.news.naver.com/mnews/article/024/0000087019?sid=102
451,2024-01-19 18:52:00,&quot;과학정책으로 보답하겠다&quot; 민주당 영입인재 황정아 박사,"A 저는 <b>과학자</b>로 30년 가까운 <b>과학자</b>의 삶에 굉장히 만족했다 여전히 우주를 연구하고, 학생을 가르치고... 예를 들어 인공위성을 하나 개발하기 위해 기획하고, 발사하고, <b>데이터</b>를 받기까지 10년가량 걸린다. 제가 만약... ",http://www.kukinews.com/newsView/kuk202401190217,http://www.kukinews.com/newsView/kuk202401190217
452,2024-01-19 18:45:00,"[홍순철의 글로벌 북 트렌드] &quot;세상은 점점 더 나아지고 있다, 환경도 마찬가...",옥스퍼드대 글로벌 개발 프로그램 선임연구원이자 온라인 통계 플랫폼 월드인데이터 수석연구원으로 활약하는 <b>데이터 과학자</b> 한나 리치 박사는 책을 통해 “우리 세대가 지속 가능한 지구를 선도하는 첫 번째 세대가 될... ,https://www.hankyung.com/article/2024011972791,https://n.news.naver.com/mnews/article/015/0004938988?sid=103
453,2024-01-19 18:27:00,"설레는 대학 첫 수업, 교수님 정체 ‘깜짝’…美명문대 ‘파격 실험’ 통할까","머신러닝 운영(MLOps) 엔지니어, <b>데이터 과학자</b>, AI 개발 엔지니어로 15명의 팀을 구성했다. ASU는 2016년 이후 US뉴스&amp;월드리포트 평가 순위에서 7년 연속 ‘가장 혁신적인 대학’ 1위로 선정된 곳이다. 마이클 크로... ",https://www.mk.co.kr/article/10925307,https://n.news.naver.com/mnews/article/009/0005247393?sid=105
454,2024-01-19 17:47:00,애리조나주립대 실험…챗GPT가 수학·작문 가르친다,"머신러닝 운영(MLOps) 엔지니어, <b>데이터 과학자</b>, AI 개발 엔지니어로 15명의 팀을 구성했다. ASU는 2016년 이후 US뉴스&amp;월드리포트 평가 순위에서 7년 연속 '가장 혁신적인 대학' 1위로 선정된 곳이다. 마이클 크로 ASU... ",https://www.mk.co.kr/article/10925260,https://n.news.naver.com/mnews/article/009/0005247359?sid=102
455,2024-01-19 17:02:00,[사이언스 레드카펫] 개미들의 성공 실화 영화 '덤 머니'…21세기 금융은 수학...,그 시작에는 1970년대 월스트리트가 수학자와 <b>과학자</b>들을 고용하면서 탄생한 금융공학이 있습니다. NASA의... 그래도 다행인 건 최근 인공지능의 출현으로 <b>데이터</b> 분석이 쉬워지면서 일반 투자자들도 쉽게 퀀트 투자를 할 수... ,https://science.ytn.co.kr/program/view.php?mcd=0082&hcd=0044&key=202401191608113091,https://science.ytn.co.kr/program/view.php?mcd=0082&hcd=0044&key=202401191608113091
456,2024-01-19 15:32:00,[생활경제 이슈] 여성 건강 관련 펨테크 시장 확대 外,"병원 <b>데이터</b>를 활용, 연령대별 여성에게 발생할 수 있는 질환을 대비할 수 있게 했다. 프리미엄 페미닌... 이너시아는 카이스트 출신 여성 <b>과학자</b> 4명이 합심하여 창립한 스타트업으로 생리대를 사용하는 데 있어... ",http://www.lawissue.co.kr/view.php?ud=202401191530244966204ead0791_12,http://www.lawissue.co.kr/view.php?ud=202401191530244966204ead0791_12
457,2024-01-19 15:10:00,민주당 영입 인재 6호 ...위성 전문가 천문연 황정아 박사,"황박사, &quot;<b>과학자</b> 출신 정치인 선례될 것&quot; 19일 더불어민주당 '인재 6호'로 영입된 황정아 한국천문연구원... 위성 <b>데이터</b>를 받아 활용하는 데는 10여년이 걸린다. 정치도 그런 주기가 필요하니 제대로 자리잡기 위해선... ",https://www.eroun.net/news/articleView.html?idxno=39953,https://www.eroun.net/news/articleView.html?idxno=39953
458,2024-01-19 15:02:00,"KAIST, 인간의 음악 본능을 인공지능으로 밝혀냈다!","또한, 신경<b>과학자</b>들은 우리 뇌의 청각 피질(Auditory cortex)에 음악 정보처리를 담당하는 특정한 영역이... (그림2) 연구팀은 구글에서 제공하는 대규모 소리 <b>데이터</b>(AudioSet)를 활용해, 인공신경망이 이러한 다양한 소리... ",http://www.brainmedia.co.kr/BrainScience/23886,http://www.brainmedia.co.kr/BrainScience/23886
459,2024-01-19 14:12:00,"천문연구원 황정아 박사 &quot;과학인 자괴감, 이공계 대변 정치인 필요&quot;",뒤 &quot;<b>과학자</b> 출신의 힘있는 정치인이 있었다면 이렇게 됐을까라는 의문이 든다&quot;고 영입제의 수락 배경을... 위성 <b>데이터</b>를 받아 활용하는 데는 10여년이 걸린다. 정치도 그런 주기가 필요하니 제대로 자리잡기 위해선... ,http://www.newsis.com/view/?id=NISX20240119_0002598361&cID=10320&pID=12000,https://n.news.naver.com/mnews/article/003/0012328675?sid=165
460,2024-01-19 13:45:00,"&quot;中, 코로나19 발생 발표 2주 전 바이러스 존재 알았다&quot;",문건에 따르면 중국 <b>과학자</b>들은 지난 2019년 12월28일 코로나19를 일으키는 바이러스 SARS-CoV-2 의 염기서열 분석 자료를 연구 <b>데이터</b>베이스에 등록했다. 당시 중국 우한에서 잇따른 폐렴 증상에 대해 중국 당국은 원인을... ,https://www.dongascience.com/news/view/63435,https://n.news.naver.com/mnews/article/584/0000025689?sid=105
461,2024-01-19 10:18:00,동아시아 전통의학 심부전 관찰연구…인삼 등 한약재 기반 복합치료,또한 이러한 전통의학 치료의 관찰연구에서는 건강보험<b>데이터</b>나 의무기록 등을 활용하는 경우가 많다는... 한의사<b>과학자</b> 시스템이 한의계에 정착된다면 좀 더 많은 성과들이 나올 것으로 기대된다&quot;고 설명했다.,http://www.mjmedi.com/news/articleView.html?idxno=57964,http://www.mjmedi.com/news/articleView.html?idxno=57964
462,2024-01-19 07:01:00,‘반도체 전문가’ 양향자 의원이 CES에서 느낀 한국의 미래 50년은…[스페셜...,관광객이 스마트폰에 여권 정보를 등록하면 이를 블록체인 기술을 이용해 <b>데이터</b>로 저장해 면세점 등을... 1980~1990년대 청소년 중에는 장래 희망이 <b>과학자</b>라고 대답하는 비율이 꽤 높았다. 정책적으로 과학기술인을... ,https://economist.co.kr/article/view/ecn202401160006,https://n.news.naver.com/mnews/article/243/0000055373?sid=101
463,2024-01-19 06:02:00,"세툭시맙(Cetuximab) 분해 주목, 전이성 대장암 치료 시간과 비용 효과적 절감","류주희 박사님은 보스톤의 유수 <b>과학자</b>들과 연구를 하고 계시는 석학으로 저에게는 함께 연구할 좋은... KIST 류주희 박사님과 공동 연구를 위한 신뢰 관계를 더욱 공고히 하고, 임상 적용 <b>데이터</b> 획득 및 사업화를... ",https://www.pharmnews.com/news/articleView.html?idxno=238313,https://www.pharmnews.com/news/articleView.html?idxno=238313
464,2024-01-19 05:05:00,"[책&amp;생각] 우주를 그려내려는 인간의 꿈, 우주만큼 놀라웠네","2013년 나사(NASA, 미 항공우주국)의 케플러 우주망원경 <b>데이터</b>에 근거한 계산이다. 이런 아찔한 숫자들을... 12세기 천재 <b>과학자</b> 겸 예술가 힐데가르트 폰 빙엔 수녀의 책에 실린 그림에서는 사람들이 둥근 지구 위에서 서로... ",https://www.hani.co.kr/arti/culture/book/1125071.html,https://n.news.naver.com/mnews/article/028/0002673530?sid=103
465,2024-01-18 21:26:00,"한국 에듀테크 기업 플로우스튜디오, '그래프팅'으로 CES 최고혁신상 수상","18~19세기 <b>과학자</b>의 가설을 증명하는 체험을 가능하게 한다. 또한 이러한 <b>데이터</b> 수집 장치는 3d 캐드 설계로 제작되고, 메이커스페이스, 과학관 등 유관 시설 또는 학교 과학실에서 3d 프린터로 출력이 가능하도록... ",https://www.dkilbo.com/news/articleView.html?idxno=427703,https://www.dkilbo.com/news/articleView.html?idxno=427703
466,2024-01-18 20:58:00,"&quot;中, 코로나19 알고도 2주 간 쉬쉬… 전세계 ‘골든타임’ 허비&quot;",프레드 허친슨 암 센터 소속의 세균학자 제시 블룸은 &quot;이 (<b>데이터</b>베이스) 등록은 적어도 2019년 12월28일엔 중국 <b>과학자</b>들이 해당 폐렴이 코로나19 바이러스에 의해 발생하고 있다는 것을 알고 있었다는 것을 보여준다&quot;며... ,https://www.dailian.co.kr/news/view/1319196/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002791105?sid=104
467,2024-01-18 17:38:00,"일본 리츠메이칸대, 로봇과 자율차 위한 소형 3D 물체 감지 기술 개발",이 같은 문제를 해결하기 위해 <b>과학자</b>들은 3D 라이더 <b>데이터</b>와 표준 카메라가 촬영한 2D RGB 이미지를 결합한 다중 모달(multi-modal) 3D 물체 감지 방법을 개발했다. 2D 이미지와 3D 라이다 <b>데이터</b>를 융합하면... ,http://www.irobotnews.com/news/articleView.html?idxno=33823,http://www.irobotnews.com/news/articleView.html?idxno=33823
468,2024-01-18 16:56:00,"LG 구광모 회장 신성장사업, AI 기반으로 로봇·바이오·전장 등 풍성한 결실...",이홍락 LG AI연구원 CSAI(최고AI<b>과학자</b> 부사장)이 최근 AI연구 발전 속도가 5년 전보다 10배 이상 빨라졌다고... 정도의 <b>데이터</b> 기반을 구축해 가고 있어 구 회장의 앞을 내다보는 식견에 그룹 구성원들이 감탄하고 있을... ,http://www.techholic.co.kr/news/articleView.html?idxno=211122,http://www.techholic.co.kr/news/articleView.html?idxno=211122
469,2024-01-18 15:32:00,조직 내 AI 역량을 높여라··· IT 리더들이 전하는 AI 팀 구성 및 교육 방법,• 복잡한 데이터 집합을 단순화하여 다룰 수 있고 모델 구축 과정에서 유용한 정보를 제공하는 인사이트를 갖춘 <b>데이터 과학자</b> • 머신러닝 모델 설계 및 시스템 내 통합과 실행을 관장하는 AI 소프트웨어 엔지니어... ,https://www.ciokorea.com/news/321969,https://www.ciokorea.com/news/321969
470,2024-01-18 15:28:00,"&quot;우리의 뇌, 어떻게 써야 제대로 활용할 수 있을까?&quot;","이 뇌를 연구해 오신 <b>과학자</b>로서 뇌의 신비함, 어떻게 느끼고 있으세요? ▶ 이인아 : 연구를 하면 할수록 더... 자기 <b>데이터</b>에 의해서만 하기 때문에. 근데 사람이 어두운 골목을 보고 저기 왠지 무서운데 저쪽으로 가면 안... ",https://news.bbsi.co.kr/news/articleView.html?idxno=3140887,https://news.bbsi.co.kr/news/articleView.html?idxno=3140887
471,2024-01-18 15:07:00,R&amp;D 빠진 바이오파운드리…<b>과학자</b>들 &quot;합성생물학 특성 이해못해 아쉬워&quot;,"로봇 액체 처리장비, 고처리량 분석장비와 같은 하드웨어와 연구개발에 필요한 기능을 실행하고 인력과 <b>데이터</b>를 관리하는 소프트웨어(SW) 등이 포함된다. 연구자들은 정부가 주도하는 바이오파운드리 구축 사업이... ",https://www.dongascience.com/news/view/63417,https://n.news.naver.com/mnews/article/584/0000025675?sid=105
472,2024-01-18 14:02:00,"中 연구진, 그 어렵다는 붉은털원숭이 복제 성공했다 [달콤한 사이언스]","중국 <b>과학자</b>들이 체세포를 이용해 지금까지 성공한 적이 없었던 영장류 복제에 성공했다. 중국 과학원(CAS)... 후성유전학적 <b>데이터</b>를 비교 분석했다. 그 결과, 복제 배아 및 태반은 IVF 배아 및 태반과 비교해 크기와 모양에... ",https://www.seoul.co.kr/news/newsView.php?id=20240118500041&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003424591?sid=105
