cnt,pdate,title,description,org_link,link
168,2024-02-15 10:26:00,"미래에셋증권, '이번주 챙겨볼 금융상품' 조회수 100만 돌파",<b>인공지능</b>(AI) 알고리즘을 통해 이용자들에게 관련성 높고 시의적절한 정보도 제공하고 있다. 미래에셋증권... 때 <b>전문가</b>의 도움을 필요로 하고 있다”라며 “투자경험이 적은 초보 투자자일수록 <b>전문가</b>들의 의견을 함께... ,http://www.fnnews.com/news/202402151003419161,https://n.news.naver.com/mnews/article/014/0005142549?sid=101
169,2024-02-15 10:26:00,&quot;韓 긍정적 이미지 구축에 AI 활용&quot;…외신 빅데이터 분석 플랫폼 구축,"지스트는 국내 대학 1위의 고성능 <b>인공지능</b> 컴퓨팅 환경(HPC-AI, 6PF)과 국가데이터센터(AICA) 기반 시설을 비롯해 우수한 연구진과 역량을 갖춘 기관이다. 지난달 말 분야별 <b>전문가</b>들로 구성한 민간위탁운영위원회 심의를... ",https://www.news1.kr/articles/5321342,https://n.news.naver.com/mnews/article/421/0007352382?sid=103
170,2024-02-15 10:24:00,삼성전자 '기술 인재' 확보 총력…경력사원 대거 채용한다,"삼성전자가 <b>인공지능</b>(AI)과 가전 등 전 사업 부문별로 경력사원을 대거 채용한다. 이재용 삼성전자 회장이... 맡을 <b>전문가</b>를 모집한다. 2년 이상의 AI, 머신러닝, 데이터 분석 업무 경험자와 중앙처리장치(CPU) 관련... ",https://www.newspim.com/news/view/20240215000357,https://www.newspim.com/news/view/20240215000357
171,2024-02-15 10:22:00,"IBM, 글로벌 AI 도입 지수 2023 보고서 발표","IT <b>전문가</b> 중 59%는 지난 24개월 동안 회사가 AI에 대한 투자 또는 도입을 가속화했다고 응답했다. 가장 많이 투자하고 있는 AI 관련 분야는 연구개발(44%)과 재교육/인력 개발(39%)로 나타났다. 태그 : IBM,<b>인공지능</b>",https://kbench.com/?q=node/252743,https://kbench.com/?q=node/252743
172,2024-02-15 10:18:00,"미래에셋생명, 플래그십 펀드 누적수익률 70.23% 기록···코스피 2배 성과","2014년 출시된 글로벌 MVP 펀드 시리즈는 보험업계 최초로 미래에셋생명의 글로벌 자산배분 <b>전문가</b>가 매... 유지하면서, <b>인공지능</b>(AI)를 통해 수익모델을 다양화할 미국 소프트웨어 기업들에 대한 투자 비중을 크게... ",http://www.fins.co.kr/news/articleView.html?idxno=99753,http://www.fins.co.kr/news/articleView.html?idxno=99753
173,2024-02-15 10:16:00,"미래에셋증권,'이번 주 챙겨볼 금융상품' 조회수 100만 돌파",미래에셋증권 관계자는 &quot;현재 <b>인공지능</b> 역할이 투자자의 자산배분을 넘어 금융 상품 추천까지 확장되고 있지만 실제로 고객들은 투자결정을 할 때 <b>전문가</b>의 도움을 필요로 하고 있다&quot;며 &quot;특히 투자 경험이 적은 초보... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=245757,https://www.pinpointnews.co.kr/news/articleView.html?idxno=245757
174,2024-02-15 10:16:00,"글로벌 기업들 <b>인공지능</b> 도입 상태는?...&quot;42%는 비즈니스에 적극 활용, 40%는...",AI를 배포하거나 도입을 검토 중인 기업의 IT <b>전문가</b> 중 59%는 지난 24개월 동안 회사가 AI에 대한 투자 또는 도입을 가속화했다고 응답했다. 가장 많이 투자하고 있는 <b>인공지능</b> 관련 분야는 연구개발(44%)과... ,https://www.aitimes.kr/news/articleView.html?idxno=30332,https://www.aitimes.kr/news/articleView.html?idxno=30332
175,2024-02-15 10:14:00,"北 김수키 해킹 비결은 '챗GPT'…美 첨단기술, 적대국 작전에 쓰였다","북한을 비롯한 러시아, 중국, 이란이 생성형 <b>인공지능</b>(AI) 챗봇 '챗GPT'를 해킹 공격에 사용한 것으로... 그러나 <b>전문가</b>들은 미국의 기술이 미국과 동맹국을 공격할 것이란 우려가 현실화했다며 개발사들이 좀 더 책임감을... ",https://www.news1.kr/articles/5321215,https://n.news.naver.com/mnews/article/421/0007352351?sid=105
176,2024-02-15 10:14:00,"'변액펀드 명가' 미래에셋생명, 플래그십 펀드 시장수익률 압도","2014년 4월에 출시된 '글로벌 MVP' 펀드 시리즈는 보험업계 최초로 미래에셋생명의 글로벌 자산배분 <b>전문가</b>... 유지하며, <b>인공지능</b>(AI)를 통해 수익모델을 다양화할 미국 소프트웨어 기업들에 대한 투자비중을 크게... ",http://www.seoulwire.com/news/articleView.html?idxno=531505,http://www.seoulwire.com/news/articleView.html?idxno=531505
177,2024-02-15 10:13:00,"미래에셋증권, '이번 주 챙겨볼 금융상품' 조회수 100만 돌파",있으며 <b>인공지능</b>(AI) 알고리즘을 통해 이용자들에게 관련성 높고 시의적절한 정보를 제공하고 있다.... 때 <b>전문가</b>의 도움을 필요로 하고 있다&quot;며 &quot;특히 투자 경험이 적은 초보 투자자일수록 <b>전문가</b>들의 의견을 함께... ,https://view.asiae.co.kr/article/2024021510135216034,https://n.news.naver.com/mnews/article/277/0005380093?sid=101
178,2024-02-15 10:12:00,미국의 대중(對中) 견제조치 전망과 시사점,"첨단반도체, <b>인공지능</b>, 양자컴퓨터로 세밀화되고 있는 기존 첨단전략 기술·산업은 바이오테크 분야로 경제... 내 <b>전문가</b> 의견을 반영한 ‘미국 대중(對中) 경제 제재 진화에 따른 전망과 시사점’을 발표하였다. 해당... ",http://www.ifs.or.kr/bbs/board.php?bo_table=research&wr_id=10825,http://www.ifs.or.kr/bbs/board.php?bo_table=research&wr_id=10825
179,2024-02-15 10:12:00,[신간산책] 중등 문해력의 비밀 - '국어/영어 교사가 들려주는 특급 처방전',게다가 최근에는 생성형 <b>인공지능</b> 챗GPT가 나오며 디지털 문해력까지 아이들이 갖춰야 할 능력으로 떠오르고... 이렇듯 아이가 중학교에 올라가자마자 성적이 떨어지거나 학교 수업 따라가기를 힘들어하면 <b>전문가</b>들은... ,http://www.veritas-a.com/news/articleView.html?idxno=494031,http://www.veritas-a.com/news/articleView.html?idxno=494031
180,2024-02-15 10:10:00,"미래에셋증권, '이번 주 챙겨볼 금융상품' 조회수 100만 돌파",미래에셋증권 관계자는 '현재 <b>인공지능</b> 역할이 투자자의 자산 배분을 넘어 금융상품 추천까지 확장되고 있지만 실제로 고객들은 투자 결정을 할 때 <b>전문가</b>의 도움을 필요로 하고 있다&quot;며 &quot;특히 투자 경험이 적은 초보... ,http://www.newsdream.kr/news/articleView.html?idxno=53933,http://www.newsdream.kr/news/articleView.html?idxno=53933
181,2024-02-15 10:10:00,딜링룸 24시…챙겨봐야 할 국제경제뉴스,"그러나 <b>인공지능</b>(AI) 열풍에 힘입어 관련 반도체 수요 폭발로 회사의 주가는 고공 행진했고, 이에 따라... 이는 월스트리트저널(WSJ)이 집계한 <b>전문가</b>들의 예상치인 280만배럴 증가의 4배를 웃도는 수준이다. https... ",https://news.einfomax.co.kr/news/articleView.html?idxno=4298579,https://news.einfomax.co.kr/news/articleView.html?idxno=4298579
182,2024-02-15 10:10:00,"예산군평생학습관, 8일부터 하반기 프로그램 수강생 모집",2024년 상반기 교육은 ▲장애인평생교육강사 2급 과정 ▲금융<b>전문가</b>가 알려주는 주식투자 분석법... 프로그램 ▲<b>인공지능</b> 대화생성기(chat GPT) ▲첫 출근 날부터 바로 쓰는 사무실(오피스) 문서 등 전산프로그램으로... ,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=756915,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=756915
183,2024-02-15 10:08:00,"미래에셋증권, '이번 주 챙겨볼 금융상품' 조회수 100만 돌파",미래에셋증권 관계자는 &quot;현재 <b>인공지능</b> 역할이 투자자의 자산배분을 넘어 금융 상품 추천까지 확장되고 있지만 실제로 고객들은 투자결정을 할 때 <b>전문가</b>의 도움을 필요로 하고 있다&quot;라며 &quot;투자 경험이 적은 초보... ,https://www.smarttoday.co.kr/news/articleView.html?idxno=43727,https://www.smarttoday.co.kr/news/articleView.html?idxno=43727
184,2024-02-15 10:08:00,"미래에셋증권, M-STOCK '이번 주 챙겨볼 금융상품' 조회수 100만 돌파",미래에셋증권 관계자는 '현재 <b>인공지능</b> 역할이 투자자의 자산배분을 넘어 금융 상품 추천까지 확장되고 있지만 실제로 고객들은 투자결정을 할 때 <b>전문가</b>의 도움을 필요로 하고 있다&quot;며 &quot;특히 투자 경험이 적은 초보... ,http://www.insightkorea.co.kr/news/articleView.html?idxno=129046,http://www.insightkorea.co.kr/news/articleView.html?idxno=129046
185,2024-02-15 10:06:00,&quot;보험심사는 간단히&quot;…빅데이터·AI로 자동화,보험사들이 <b>인공지능</b>(AI)과 빅데이터 등을 활용해 보험 가입 희망자의 계약 승인 여부를 최종 결정하는... <b>전문가</b>들은 언더라이팅이 자동화되면 보험료가 낮아질 가능성이 있다고 봤다. 서지용 상명대 경영학부 교수는... ,https://view.asiae.co.kr/article/2024021509373563403,https://n.news.naver.com/mnews/article/277/0005380084?sid=101
186,2024-02-15 10:02:00,'미리 보는 2030년' 6G가 AI를 만날 때,자립적 <b>인공지능</b> 생태계&quot;가 될 전망이다. 6G를 통한 원격 수술의 실현 가능성 기술 변화의 속도는... 키사이트 테크놀로지(Keysight Technologies)의 6G <b>전문가</b>인 사라 라셀바는 AI는 6G가 환경에 미치는 영향을 줄이는 데도... ,https://www.ciokorea.com/news/325387,https://www.ciokorea.com/news/325387
187,2024-02-15 09:56:00,[금융의 호랑이_이승열 하나은행장 편] 확실한 언행일치 행보.. 이승열 하나은...,"분야 <b>전문가</b> 양성을 통해 하나은행만의 영업 차별화를 실현하겠다&quot;고 말했다. 또한 &quot;자산관리, 기업금융... ②아이웰스(AI Wealth) 서비스 개시 2023년 4월, 하나은행이 자체개발한 <b>인공지능</b> 알고리즘을 이용해 초개인화... ",http://www.newsworker.co.kr/news/articleView.html?idxno=319227,http://www.newsworker.co.kr/news/articleView.html?idxno=319227
188,2024-02-15 09:54:00,"[의정언박싱] &quot;생성형 AI, 위협 보단 또다른 새로운 기회 제공&quot;","● 박성용: 요즘 생성형 <b>인공지능</b>을 통해서 문서 작성에 많은 분들이 제일 많이 활용하시는 것 같더라고요. 저도 제 주변에서 보면, 채린 씨 관련해서 <b>전문가</b> 이야기 들어보셨다고요. ◆ 김채린: 주식회사 코딧의 정지은... ",https://news.ifm.kr/news/articleView.html?idxno=380517,https://news.ifm.kr/news/articleView.html?idxno=380517
189,2024-02-15 09:52:00,"문체부, 2026년까지 AI 외신 분석 플랫폼 구축…40억 투입","지스트는 국내 대학 1위의 고성능 <b>인공지능</b> 컴퓨팅 환경을 갖춘 기관으로, 지난 1월 분야별 <b>전문가</b>들로 구성한 민간위탁운영위원회 심의를 통해 업무협약 기관으로 선정됐다. 플랫폼은 해외 뉴스 등 데이터를 수집하고... ",http://www.newsis.com/view/?id=NISX20240215_0002627257&cID=10701&pID=10700,https://n.news.naver.com/mnews/article/003/0012373828?sid=103
190,2024-02-15 09:48:00,【데일리 ESG정책 브리핑】 2월15일,다수의 <b>전문가</b> 등이 참여했다. 이날 회의에서는 ▲글로벌 통상규범 변화와 대응방안 ▲<b>인공지능</b>(AI) 규범과 글로벌 패권경쟁 ▲기후변화 등 환경과 통상규범 연계동향 등 세 가지 주제에 대해 발제와 토론을 진행했다.... ,http://www.impacton.net/news/articleView.html?idxno=10878,http://www.impacton.net/news/articleView.html?idxno=10878
191,2024-02-15 09:47:00,"메타, 반도체·에너지 <b>전문가</b> 영입…&quot;AGI 개발 큰 힘 기대&quot;",글로벌 소셜미디어 기업 메타가 반도체와 에너지 <b>전문가</b>인 호크 탄 브로드컴 최고경영자(CEO)와 엔론 임원 출신 존 아놀드를 새롭게 이사회 멤버로 영입했다. 메타는 두 사람이 범용<b>인공지능</b>(AGI) 개발에 큰 도움이 될... ,https://zdnet.co.kr/view/?no=20240215073601,https://n.news.naver.com/mnews/article/092/0002321361?sid=105
192,2024-02-15 09:42:00,"한국국학진흥원, 고문헌 번역 인재 양성","◇함께 학문의 길에 서다 한국국학진흥원 정종섭 원장은 한문 번역 <b>전문가</b>가 되기 위한 과정을 훌륭히... <b>인공지능</b> 이 인간의 많은 일과 일자리를 앗아간다고 하지만, 인간의 내적 섬세함과 고도의 전문력과... ",https://www.ekn.kr/web/view.php?key=20240215022558160,https://www.ekn.kr/web/view.php?key=20240215022558160
193,2024-02-15 09:42:00,"&quot;AI 사업 전략 공유&quot;···한컴, 'AI 테크데이' 개최",한글과컴퓨터(030520)가 '<b>인공지능</b>(AI) 테크데이' 행사를 진행했다. AI 테크데이는 한컴이 추진 중인 AI 사업의... 정지환 한컴 CTO(최고기술책임자)는 &quot;외부 <b>전문가</b>와 개발자를 초청해서 한컴의 AI 기술 역량을 향상하는... ,https://www.news1.kr/articles/5321130,https://n.news.naver.com/mnews/article/421/0007352169?sid=105
194,2024-02-15 09:41:00,"'너를 만났다 4', 기술은 더하고 신파는 덜었다",AI(<b>인공지능</b>)의 방송가 진출은 어제오늘 이야기가 아니다. 이미 많은 프로그램이 AI의 도움을 빌리고 있기에... 국제죽음교육상담<b>전문가</b>의 투입으로 세세하게 안전망이 짜였다. 이러한 고심 속에 체험을 마치고 난 부부의... ,https://www.ize.co.kr/news/articleView.html?idxno=60076,https://n.news.naver.com/mnews/article/465/0000007621?sid=106
195,2024-02-15 09:38:00,"문체부, 외신 분석에 AI 활용…40억 투입",이번 협약에 따라 2026년까지 '<b>인공지능</b> 기반 외신 빅데이터 분석 플랫폼'을 구축한다는 계획이다. 지스트는 지난 1월 말 분야별 <b>전문가</b>들로 구성한 민간위탁운영위원회 심의를 통해 업무협약 기관으로 선정됐다.... ,https://www.ngetnews.com/news/articleView.html?idxno=501768,https://www.ngetnews.com/news/articleView.html?idxno=501768
196,2024-02-15 09:38:00,한국세무사회 &quot;한국거래소의 '삼쩜삼' 코스닥상장 미승인 환영&quot;,또 &quot;국민과 기업 현장의 세무<b>전문가</b>로서 납세자 권익보호와 담세력에 맞는 납세가 실현될 수 있도록 소득... 이번 한국거래소의 코스닥상장 불승인 결정을 계기로 정부와 국회는 최근 <b>인공지능</b>과 IT기술 발전이 눈부신데도... ,http://www.intn.co.kr/news/articleView.html?idxno=2033922,http://www.intn.co.kr/news/articleView.html?idxno=2033922
197,2024-02-15 09:35:00,"아마존 제친 엔비디아, 구글도 넘었다…美 시총 3위 등극",<b>인공지능</b>(AI) 반도체 시장을 선점한 엔비디아가 아마존을 제치고 미국 증시 시가 총액 4위에 오른 지 불과... 블룸버그 통신은 엔비디아의 주가 상승세가 <b>전문가</b>의 예측보다 더 가파른 탓에 월가 애널리스트들이... ,https://www.seoul.co.kr/news/newsView.php?id=20240215500019&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003430539?sid=101
198,2024-02-15 09:33:00,이젠 美 증시 시총 ‘빅3’…엔비디아의 거침없는 주가 상승,<b>인공지능</b>(AI) 반도체 대장주 엔비디아가 연일 주가 상승세를 이어가며 미국 상장기업 시가총액 3위 자리에... 블룸버그 통신은 엔비디아의 주가 상승세가 <b>전문가</b>들의 예측보다 더 가파른 탓에 애널리스트들이... ,http://news.heraldcorp.com/view.php?ud=20240215050123,https://n.news.naver.com/mnews/article/016/0002266822?sid=104
199,2024-02-15 09:28:00,"기업 내 AI 도입 '답보' 상태, 40%는 여전히 검토중",2019년부터 <b>인공지능</b>(AI) 도입을 검토 및 활용 중인 기업의 비율은 꾸준히 약 81%에 달했지만 2023년 조사... 이 설문조사는 IBM이 모닝컨설트와 함께 2023년 11월 한국을 포함한 전 세계 20개국의 2342명의 IT <b>전문가</b>를... ,https://www.epnc.co.kr/news/articleView.html?idxno=240715,https://www.epnc.co.kr/news/articleView.html?idxno=240715
200,2024-02-15 09:28:00,&quot;기업의 AI 활용 참 좋은데&quot; 40%는 여전히 검토 단계,"년간 <b>인공지능</b>(AI) 도입을 검토하고 활용 중인 기업의 비율은 꾸준히 약 81%에 달했지만, 2023년 조사... 이 설문조사는 IBM이 모닝컨설트(Morning Consult)와 함께 2023년 11월, 전세계 20개국의 2,342명의 IT <b>전문가</b>를... ",https://www.econovill.com/news/articleView.html?idxno=645803,https://www.econovill.com/news/articleView.html?idxno=645803
201,2024-02-15 09:28:00,한글과컴퓨터 &quot;AI 향해 임직원 머리 맞대자&quot;…'AI 테크데이' 열어,외부 <b>전문가</b> 및 개발자 초청하는 행사로 확대 예정 한글과컴퓨터가 연 ‘AI 테크데이’ 행사 모습 [사진=한글과컴퓨터] [뉴스투데이=이도희 기자] 한글과컴퓨터(한컴)가 임직원이 한자리에 모여 AI(<b>인공지능</b>) 사업을... ,https://www.news2day.co.kr/article/20240215500020,https://www.news2day.co.kr/article/20240215500020
202,2024-02-15 09:27:00,'AI'에 진심인 한글과컴퓨터…임직원들 한 자리에 모인 이유는,한글과컴퓨터(대표 변성준·김연수) 임직원들이 <b>인공지능</b>(AI) 사업 주도권 확보를 위해 한 자리에 모여... 외부 <b>전문가</b>와 개발자를 초청해서 한컴의 AI 기술 역량을 향상하는 장으로 활용하겠다&quot;고 밝혔다. 이어 &quot;한컴은... ,https://zdnet.co.kr/view/?no=20240215091437,https://n.news.naver.com/mnews/article/092/0002321343?sid=105
203,2024-02-15 09:25:00,"&quot;기업 내 AI 도입, 40%는 여전히 검토 단계&quot;",한동안 경쟁적으로 일어났던 기업 내 <b>인공지능</b>(AI) 도입이 지지부진한 상태에 머무르는 것으로 조사됐다.... 이 설문조사는 IBM이 모닝컨설트와 함께 작년 11월 한국을 포함한 전세계 20개국의 2천342명의 IT <b>전문가</b>를... ,https://zdnet.co.kr/view/?no=20240215092336,https://n.news.naver.com/mnews/article/092/0002321341?sid=105
204,2024-02-15 09:24:00,애플 'AI폰' 어떻게 나올까…'갤럭시 S24'와 다른 점은,"삼성전자가 <b>인공지능</b>(AI)폰인 '갤럭시 S24'를 출시해 시장의 반향을 끌어내면서 경쟁사인 애플도 신형... 애플 <b>전문가</b>인 궈밍치 대만 TF증권 연구원은 &quot;AI 생성형 콘텐츠를 촉진하기 위해 시리의 하드웨어, 소프트웨어... ",http://www.newsworks.co.kr/news/articleView.html?idxno=743410,http://www.newsworks.co.kr/news/articleView.html?idxno=743410
205,2024-02-15 09:23:00,"애플 한계점 임박했나...버핏, 애플 지분 1% 매각",이와 관련해 <b>전문가</b>들은 애플의 주가 부진을 이번 매각 결정의 배경으로 꼽았다. 실제로 <b>인공지능</b>(AI) 열풍에 힘입어 일부 메그니피센트7 기업들이 올해만 50% 가까이 급등한 반면 애플은 4% 이상 하락하며 고전을... ,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202402140246&t=NN,https://n.news.naver.com/mnews/article/215/0001148523?sid=101
206,2024-02-15 09:22:00,"[조간브리핑]인재난 비상 걸린 K배터리, 정작 韓 지원책 없어",K배터리 인재난··· &quot;<b>전문가</b> 부족해 유튜브 참고&quot; 지난해 국내 한 배터리업체는 신규 폼팩터를 개발하기... [조선일보]중국은 왜 바닷속에 축구장 13개 규모 데이터센터를 건설했나 주요 빅테크 기업들이 <b>인공지능</b>(AI)... ,http://www.hellodd.com/news/articleView.html?idxno=103403,http://www.hellodd.com/news/articleView.html?idxno=103403
207,2024-02-15 09:12:00,"IBM “기업들의 AI 사용률은 여전, 그러나 투자 계속될 것“",2019년부터 <b>인공지능</b>(AI) 도입을 검토 및 활용 중인 기업의 비율은 꾸준히 약 81%에 달했지만 2023년 조사... 이 설문조사는 IBM이 모닝컨설트와 함께 2023년 11월 한국을 포함한 전 세계 20개국의 2342명의 IT <b>전문가</b>를... ,https://www.hellot.net/news/article.html?no=86800,https://www.hellot.net/news/article.html?no=86800
208,2024-02-15 09:08:00,"한컴, 'AI 기업' 도약 위해 임직원 머리 맞댔다…'테크데이' 성료",한글과컴퓨터가 임직원이 한자리에 모여 <b>인공지능</b>(AI) 사업을 논의하고 공유하는 'AI 테크데이' 행사를... 임직원은 물론 외부 <b>전문가</b>와 개발자를 초청해서 한컴의 AI 기술 역량을 향상하는 장으로 활용하겠다&quot;고 밝혔다．,http://www.newsis.com/view/?id=NISX20240215_0002627186&cID=10406&pID=13100,https://n.news.naver.com/mnews/article/003/0012373686?sid=105
209,2024-02-15 09:06:00,[뉴욕마켓워치] CPI 충격 흡수하며 반발 매수…주식·채권↑달러↓,"뉴욕증시 <b>전문가</b>들은 이날 반등에도 증시의 조정 위험이 상당히 높아진 상황이라고 지적했다.... 그는 여기에 예상보다 강한 실적과 <b>인공지능</b>(AI) 낙관론이 랠리의 주요 동인이었지만, 매그니피센트7 종목의... ",https://news.einfomax.co.kr/news/articleView.html?idxno=4298556,https://news.einfomax.co.kr/news/articleView.html?idxno=4298556
210,2024-02-15 09:06:00,"애플 연구진, 'LLM 활용' 애니메이션 제작 AI 도구 공개",<b>인공지능</b>(AI)부문에서 경쟁사들에 뒤처졌다는 평가를 받고 있는 애플이 추격의 발판을 마련할 수 있을지... 업계에서는 키프레이머 등 AI를 활용한 애니메이션 제작 툴이 <b>전문가</b>들의 영역에 비<b>전문가</b>들이... ,https://www.theguru.co.kr/news/article.html?no=66601,https://www.theguru.co.kr/news/article.html?no=66601
211,2024-02-15 09:06:00,"뉴욕증시, 급락 하루 만에 반등…국제유가, 8일 만에 하락","뉴욕증시 <b>전문가</b>들은 이날 반등에도 증시의 조정 위험이 상당히 높아진 상황이라고 지적했다.... 그는 여기에 예상보다 강한 실적과 <b>인공지능</b>(AI) 낙관론이 랠리의 주요 동인이었지만, 매그니피센트7 종목의... ",https://www.asiatime.co.kr/article/20240215500010,https://www.asiatime.co.kr/article/20240215500010
212,2024-02-15 09:04:00,"한컴, 'AI 테크데이' 개최... 임직원 모여 AI 사업 논의",사진=한글과컴퓨터  한글과컴퓨터가 임직원이 한자리에 모여 <b>인공지능</b>(AI) 사업을 논의하고 공유하는 'AI... 외부 <b>전문가</b>와 개발자를 초청해서 한컴의 AI 기술 역량을 향상하는 장으로 활용하겠다&quot;라고 밝혔다. 이어... ,https://weekly.hankooki.com/news/articleView.html?idxno=7084376,https://weekly.hankooki.com/news/articleView.html?idxno=7084376
213,2024-02-15 08:58:00,진격의 엔비디아…주가 2.5% 올라 하루만에 美시총 4위→3위,<b>인공지능</b>(AI) 반도체 대장주 엔비디아가 강력한 주가 상승세를 이어가며 미국 상장기업 시가총액 3위... 블룸버그 통신은 엔비디아의 주가 상승세가 <b>전문가</b>들의 예측보다 더 가파른 탓에 애널리스트들이 목표주가를... ,https://biz.sbs.co.kr/article_hub/20000157064?division=NAVER,https://n.news.naver.com/mnews/article/374/0000370536?sid=101
214,2024-02-15 08:58:00,"문체부, AI 외신 빅데이터 분석 플랫폼 구축한다…시스템에 첫 활용",지난 1월 말 분야별 <b>전문가</b>들로 구성한 민간위탁운영위원회 심의를 통해 업무협약 기관으로 선정됐으며 이번 협약에 따라 2026년까지 '<b>인공지능</b> 기반 외신 빅데이터 분석 플랫폼'을 구축한다. 광주과학기술원 전경 [자료... ,https://www.newspim.com/news/view/20240215000071,https://www.newspim.com/news/view/20240215000071
215,2024-02-15 08:56:00,"&quot;AI 좋은 건 아는데…&quot;, 검토만 하는 기업 여전히 40%",AI(<b>인공지능</b>)을 경영 전반에 도입을 검토하는 기업의 비율이 80%를 넘어섰지만 여전히 검토만 하는 기업도... IBM은 모닝컨설트와 함께 지난해 11월 한국을 포함한 20개국 2342명의 IT <b>전문가</b>를 대상으로 조사를... ,http://news.mt.co.kr/mtview.php?no=2024021508552671486,https://n.news.naver.com/mnews/article/008/0004998900?sid=105
216,2024-02-15 08:48:00,"뉴욕증시, 급락 하루 만에 반등…나스닥 1.3%↑마감","뉴욕증시 <b>전문가</b>들은 이날 반등에도 증시의 조정 위험이 상당히 높아진 상황이라고 지적했다.... 그는 여기에 예상보다 강한 실적과 <b>인공지능</b>(AI) 낙관론이 랠리의 주요 동인이었지만, 매그니피센트7 종목의... ",https://news.einfomax.co.kr/news/articleView.html?idxno=4298550,https://news.einfomax.co.kr/news/articleView.html?idxno=4298550
217,2024-02-15 08:48:00,진격의 엔비디아…주가 2.5% 올라 하루만에 美시총 4위→3위,아마존 이어 구글 알파벳도 제쳐…21일 실적 발표 앞두고 기대감 고조 임미나 특파원 = <b>인공지능</b>(AI) 반도체... 블룸버그 통신은 엔비디아의 주가 상승세가 <b>전문가</b>들의 예측보다 더 가파른 탓에 애널리스트들이... ,https://www.yna.co.kr/view/AKR20240215023200075?input=1195m,https://n.news.naver.com/mnews/article/001/0014505979?sid=104
218,2024-02-15 08:42:00,"[상보]미국 뉴욕증시, 6월엔 금리인하? 나스닥-반도체 등 기술주 급등...선물...","뉴욕증시 <b>전문가</b>들은 이날 반등에도 증시의 조정 위험이 상당히 높아진 상황이라고 지적했다.... 그는 여기에 예상보다 강한 실적과 <b>인공지능</b>(AI) 낙관론이 랠리의 주요 동인이었지만, 매그니피센트7 종목의... ",https://www.socialvalue.kr/news/view/1065562313932582,https://www.socialvalue.kr/news/view/1065562313932582
219,2024-02-15 08:40:00,"무하유, '국회도서관 융복합서비스 데이터셋 구축 사업' 성료",컨슈머타임스=김윤호 기자 | 자연어를 이해하는 실용 <b>인공지능</b>(AI) 기업 무하유(대표 신동호)가 '국회도서관... 무하유는 원활한 사업 추진을 위해 법률 지식을 보유한 <b>전문가</b>들을 포함한 데이터셋 구축인력을 구성했다.... ,https://www.cstimes.com/news/articleView.html?idxno=579450,https://www.cstimes.com/news/articleView.html?idxno=579450
220,2024-02-15 08:40:00,[증권사 CFO가 말한다] 미래에셋증권 이강혁,해외 시장 불안으로 적극적으로 늘려 온 해외 대체투자 자산의 부담이 커진 상황에서 법률 <b>전문가</b>인 이강혁... 올해 <b>인공지능</b>(AI) 기술을 활용해 개인 맞춤형 포트폴리오를 제공하는 등 고객 서비스를 고도화하고 있다.... ,https://news.einfomax.co.kr/news/articleView.html?idxno=4298549,https://news.einfomax.co.kr/news/articleView.html?idxno=4298549
221,2024-02-15 08:39:00,&quot;햄 아직 창창하데이&quot;…Z세대 구애 나선 美 석유 재벌 [김리안의 에네르기파W...,"석유공학 <b>전문가</b>가 급감하면 탄소중립 목표 달성의 한축을 담당하는 탄소포집저장(CCS) 분야의 개발도... 테렌스 팰리쉬 석유기술자협회 회장은 &quot;석유가스가 과연 컴퓨팅, <b>인공지능</b>(AI) 같은 하이테크만큼 '섹시한... ",https://www.hankyung.com/article/202402130353i,https://n.news.naver.com/mnews/article/015/0004948552?sid=104
222,2024-02-15 08:38:00,[발언대]<b>인공지능</b>(AI) 시대에 즈음하여,"AI는 인간의 <b>지능</b>이 가지는 학습, 추리, 전용 논증 따위의 기능을 갖춘 컴퓨터 시스템이라고 한다. 이러한... <b>전문가</b>가 할 수 있는 몹시 어려운 컴퓨터 작업도 가능하다. AI가 이렇게 놀라운 능력을 보이고 있다. 이제 AI와... ",https://www.idomin.com/news/articleView.html?idxno=903920,https://www.idomin.com/news/articleView.html?idxno=903920
223,2024-02-15 08:38:00,IBM “기업 내 AI 도입 답보… 40%는 여전히 검토 단계”,"2019년부터 <b>인공지능</b>(AI) 도입을 검토 및 활용 중인 기업의 비율은 꾸준히 약 81%에 달했지만, 지난해 조사... 이 설문조사는 IBM이 모닝컨설트와 함께 지난해 11월 한국을 포함한 전 세계 20개국의 2342명의 IT <b>전문가</b>를... ",https://biz.chosun.com/it-science/ict/2024/02/15/RWTBNXDHSNHXFDPYKFWHEHJS7Y/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000970455?sid=105
