cnt,pdate,title,description,org_link,link
110,2022-01-07 07:30:00,"2022년 가상자산 트렌드, 블록체인 인프라를 주목하라","탈중앙화 <b>데이터</b> 저장 프로젝트인 파일코인과 알위브도 주목받고 있습니다. MEV(채굴자 추출 가능 가치, <b>Miner</b> Extractable Value) 재분배를 위한 이덴 네트워크, 스마트계약 자동화 툴 젤라토Gelato, 스테이킹 유동화 프로젝트... ",http://www.coindeskkorea.com/news/articleView.html?idxno=76982,http://www.coindeskkorea.com/news/articleView.html?idxno=76982
111,2021-12-15 17:41:00,"[와우] 9.2 야외 콘텐츠의 핵심 시스템, 태초의 존재의 암호 프리뷰",<b>데이터</b> 마이너 (Data <b>Miner</b>) : 태초의 존재의 언어를 배우는데 사용할 수 있는 정보를 찾음 2. 지로의 친구 (Friend of Jiro) : 비활성화된 지로를 활성화 시킴 3. 매트릭스 해독 (Decryption Matrix) : 이야기 글을... ,http://www.inven.co.kr/webzine/news/?news=266215&site=wow,https://sports.news.naver.com/news.nhn?oid=442&aid=0000143893
112,2021-12-03 10:10:00,[2021 <b>데이터</b> 컨퍼런스⑨] 빅<b>데이터</b>/마이<b>데이터</b>를 위한 <b>데이터</b> 거버넌스 플랫...,지티원은 ▲<b>데이터</b> 카탈로그 솔루션 '메타 카탈로그(Meta Catalog)' ▲<b>데이터</b> 리니지 솔루션 '<b>데이터</b> 호크(Data Hawk)' ▲<b>데이터</b> 품질 관리 솔루션 'DQ마이너(DQ <b>Miner</b>)' ▲메타<b>데이터</b> 관리 솔루션 '메타마이너(MetaMiner)' 등을 통해... ,http://www.itdaily.kr/news/articleView.html?idxno=205330,http://www.itdaily.kr/news/articleView.html?idxno=205330
113,2021-11-09 12:48:00,[2021 서울대 캠퍼스타운 스타트업 CEO] 스크린샷 관리 솔루션 shotag 개발한...,<b>MiNER</b>는 <b>데이터</b> 기술 기반 서비스를 개발하는 스타트업이다. 서울대 경영학과에 재학 중인 홍건표 대표(21)가 올해 3월에 설립했다. 홍 대표는 “<b>MiNER</b>는 <b>데이터</b>를 통해 사용자의 삶을 변화시킨다는 비전을 가지고... ,https://magazine.hankyung.com/job-joy/article/202111096058d,https://magazine.hankyung.com/job-joy/article/202111096058d
114,2021-08-31 17:31:00,&quot;리눅스 기반 클라우드 환경서 1300만건 이상 멀웨어 탐지&quot;,"가트너에 따르면, 클라우드 네이티브 아키텍처에 대한 관심이 높아지면서 <b>데이터</b> 센터의 서버 가상화에... (Coin <b>Miner</b>)가 있다. 암호화폐 채굴기의 높은 보급률은 클라우드 컴퓨팅파워를 위협하는 최적의... ",http://www.koit.co.kr/news/articleView.html?idxno=88360,http://www.koit.co.kr/news/articleView.html?idxno=88360
115,2021-08-31 11:34:00,"전기안전공사, 탄소중립·지속가능한 발전 위해 사내 아이디어 발굴 나선다",전기안전공사는 오는 9월부터 사내 직원들을 대상으로 ‘혁신 아이템 마이너(<b>Miner</b>)’ 동아리를 운영하고... 찾은 혁신 아이디어들이 실현될 수 있도록 적극적으로 지원하겠다”고 말했다. 박정배 빅<b>데이터</b>뉴스 기자,http://www.thebigdata.co.kr/view.php?ud=2021083111260219567a4167e396_23,http://www.thebigdata.co.kr/view.php?ud=2021083111260219567a4167e396_23
116,2021-08-30 16:30:00,"리눅스 기반 클라우드 환경 내 1,300만 건 이상 멀웨어 탐지","가트너에 따르면, 클라우드 네이티브 아키텍처에 대한 관심이 높아지면서 <b>데이터</b> 센터의 서버 가상화에... ◇ 25% 코인마이너(Coin <b>Miner</b>) – 암호화폐 채굴기의 높은 보급률은 클라우드 컴퓨팅파워를 위협하는 최적의... ",https://www.dailysecu.com/news/articleView.html?idxno=128304,https://www.dailysecu.com/news/articleView.html?idxno=128304
117,2021-08-30 14:36:00,"리눅스 기반 클라우드 환경이 위험하다, 상반기 1,300만 건 멀웨어 탐지","가트너에 따르면, 클라우드 네이티브 아키텍처에 대한 관심이 높아지면서 <b>데이터</b> 센터의 서버 가상화에... 올 상반기 약 1,300만 건 이상의 멀웨어가 탐지됐으며, 주요 유형은 ▲코인마이너(Coin <b>Miner</b>) ▲웹쉘(Web... ",https://www.itdaily.kr/news/articleView.html?idxno=204120,https://www.itdaily.kr/news/articleView.html?idxno=204120
118,2021-08-30 14:10:00,리눅스 기반 클라우드 환경 내 멀웨어 탐지 1300만 건 이상,"가트너에 따르면, 클라우드 네이티브 아키텍처에 대한 관심이 높아지면서 <b>데이터</b> 센터의 서버... (Coin <b>Miner</b>)가 25% ▲ 마이크로소프트 익스체인지 서버 공격(Microsoft Exchange Attack)에 활용돼 악성코드 방어를 위한... ",http://www.nextdaily.co.kr/news/article.html?id=20210830800025,http://www.nextdaily.co.kr/news/article.html?id=20210830800025
119,2021-08-30 11:34:00,퍼블릭 클라우드 90%는 리눅스 기반인데... 보안위협 늘었다,"가트너에 따르면, 클라우드 네이티브 아키텍처에 대한 관심이 높아지면서 <b>데이터</b>센터의 서버 가상화에... 25% 코인마이너(Coin <b>Miner</b>) 암호화폐 채굴기의 높은 보급률은 클라우드 컴퓨팅파워를 위협하는 최적의... ",http://www.boannews.com/media/view.asp?idx=100258&kind=,http://www.boannews.com/media/view.asp?idx=100258&kind=
120,2021-08-30 11:10:00,"수명이 만료된 리눅스, 사이버 공격 대상될 가능성 높아","(Coin <b>Miner</b>), 웹쉘(Web Shell), 랜섬웨어(Ransomware)가 57%를 차지했다고 밝혔다. 또한 불과 6개월 만에 리눅스... 가트너에 따르면, 클라우드 네이티브 아키텍처에 대한 관심이 높아지면서 <b>데이터</b> 센터의 서버 가상화에... ",http://www.kidd.co.kr/news/223842,http://www.kidd.co.kr/news/223842
121,2021-08-25 16:26:00,&quot;암호화폐 제공하겠다&quot;…사기 앱 피해 주의보,크립토 클라우드 마이닝(Crypto Cloud Mining) - 비트코인 마이너(Bitcoin <b>Miner</b>) ? 클라우드 마이닝(Cloud Mining)... 트렌드마이크로 모바일 앱 평판 서비스(MARS) <b>데이터</b>에 따르면 120개 이상의 가짜 암호화폐 앱이 여전히... ,http://it.chosun.com/site/data/html_dir/2021/08/25/2021082501715.html,http://it.chosun.com/site/data/html_dir/2021/08/25/2021082501715.html
122,2021-07-19 16:52:00,CI/CD 파이프라인을 보호하는 6가지 모범 사례,"하는 <b>데이터</b>가 포함된 이와 같은 비공개 리포지토리에서 추가적인 <b>데이터</b> 유출이 발생할 수 있었다.... 최신 CI/CD 도구 취약점에 대한 빠른 패치 2021년 3월, 공격자들이 z0<b>Miner</b>라는 크립토마이닝 봇넷으로 취약한... ",http://www.itworld.co.kr/news/201624,http://www.itworld.co.kr/news/201624
123,2021-06-20 00:04:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 구멍가게 포비아",모시고 와서 로봇에게 음료수를 주문하는 것을 가르쳐 드리고 한 발 뒤에서 지켜보며 조용히 응원해야겠습니다. 두려움은 아이만 가진 감정이 아닌 것을 알아버린 저는 이제서야 어른이 된 것 같습니다. 송길영 Mind <b>Miner</b>,https://news.joins.com/article/olink/23680918,https://n.news.naver.com/mnews/article/025/0003111150?sid=110
124,2021-06-01 19:02:00,"'책 읽어주는 나의 서재', 오늘(1일) '실력과 노력으로 성공했다는 당신에게'...","또한 정확한 분석으로 사람의 마음을 캐는 마인드 마이너(Mind <b>Miner</b>)답게 빅<b>데이터</b>를 통해 우리 사회가 나아가고 있는 방향을 제시하기도. 최근 책 트렌드와 플로깅(조깅하면서 쓰레기를 줍는 행동, plogging), 노플라스틱... ",http://www.celuvmedia.com/article.php?aid=1622541600379463006,http://www.celuvmedia.com/article.php?aid=1622541600379463006
125,2021-06-01 19:02:00,송길영 박사가 전하는 '실력과 노력으로 성공했다는 당신에게'(책 읽어주는 나...,"또한 정확한 분석으로 사람의 마음을 캐는 마인드 마이너(Mind <b>Miner</b>)답게 빅<b>데이터</b>를 통해 우리 사회가 나아가고 있는 방향을 제시한다. 최근 책 트렌드와 플로깅(조깅하면서 쓰레기를 줍는 행동, plogging), 노플라스틱... ",http://enter.etoday.co.kr/view/news_view.php?varAtcId=205185,http://enter.etoday.co.kr/view/news_view.php?varAtcId=205185
126,2021-06-01 19:00:00,'책 읽어주는 나의 서재' 송영길 &quot;시도해야 행운 생겨&quot;,"또한 정확한 분석으로 사람의 마음을 캐는 마인드 마이너(Mind <b>Miner</b>)답게 빅<b>데이터</b>를 통해 우리 사회가 나아가고 있는 방향을 제시하기도. 최근 책 트렌드와 플로깅(조깅하면서 쓰레기를 줍는 행동, plogging), 노플라스틱... ",http://www.joynews24.com/view/1371970,http://www.joynews24.com/view/1371970
127,2021-06-01 10:22:00,'책 읽어주는 나의 서재' 송길영 박사와 읽는 '실력과 노력으로 성공했다는 당...,"또한 정확한 분석으로 사람의 마음을 캐는 마인드 마이너(Mind <b>Miner</b>)답게 빅<b>데이터</b>를 통해 우리 사회가 나아가고 있는 방향을 제시하기도. 최근 책 트렌드와 플로깅(조깅하면서 쓰레기를 줍는 행동, plogging), 노플라스틱... ",https://www.xportsnews.com/?ac=article_view&entry_id=1430987,https://n.news.naver.com/mnews/article/311/0001305172?sid=106
128,2021-06-01 10:21:00,‘나의 서재’ 빅<b>데이터</b> 전문가 송길영 박사 “시도를 해야 행운이 생긴다” ...,"또한 정확한 분석으로 사람의 마음을 캐는 마인드 마이너(Mind <b>Miner</b>)답게 빅<b>데이터</b>를 통해 우리 사회가 나아가고 있는 방향을 제시하기도. 최근 책 트렌드와 플로깅(조깅하면서 쓰레기를 줍는 행동, plogging), 노플라스틱... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202106011020003&sec_id=540201&pt=nv,https://n.news.naver.com/mnews/article/144/0000740190?sid=106
129,2021-05-23 00:04:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 돌아보다, 다시 살피다",그다음 세대 한 명 한 명에게 이어져 공명되어진다면 우리 문명의 성숙함이 얼마나 더 크게 영글 것인가 공상하며 반성의 의기소침 후 다시 조금은 행복해진 것을 보면 저는 역시 낙관주의자인 듯합니다. 송길영 Mind <b>Miner</b>,https://news.joins.com/article/olink/23658857,https://n.news.naver.com/mnews/article/025/0003103579?sid=110
130,2021-04-24 00:12:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 생활 근육, 성장",노력하면 남게 되는 생활의 근육을 우리는 성장이라 부릅니다. 성장은 목표가 아니라 잘 살아남은 내가 얻은 훈장이라는 생각이 들며 아쉬운 부산발 서울행 열차에서 내려 또 새로운 하루를 다짐합니다. 송길영 Mind <b>Miner</b>,https://news.joins.com/article/olink/23637128,https://n.news.naver.com/mnews/article/025/0003096162?sid=110
131,2021-03-27 00:12:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 반복된 우연, 필연으로",저 역시 <b>데이터</b> 속에 담겨있는 사람들의 일상으로부터 스토리를 추출해서 전달하는 일을 하고 있는지라... 누리기 위해서 반복된 우연들은 필연으로 만들어 소중한 인연으로 키우려는 것일지도 모릅니다. 송길영 Mind <b>Miner</b>,https://news.joins.com/article/olink/23616165,https://n.news.naver.com/mnews/article/025/0003088551?sid=110
132,2021-03-11 12:28:00,어쩌면 새로운 유행? 파일 암호화 시키고 채굴도 하는 랜서마이너,하지만 이 앱 안에는 모네로를 채굴하는 XM리그(XMRig)와 <b>데이터</b>를 암호화 하는 랜섬웨어가 탑재되어... com/<b>miner</b>-xmrig/99151/)에 따르면 랜섬웨어와 암호화폐 채굴 공격을 동시에 진행하는 방식은 작년 8월에... ,http://www.boannews.com/media/view.asp?idx=95536&kind=,http://www.boannews.com/media/view.asp?idx=95536&kind=
133,2021-03-08 12:47:00,비트코인의 역습…비트코인이 가져올 변화,"(사진_뉴시스) 비트코인 <b>데이터</b> 분석 비트코인 하락 폭이 가장 컸던 건 지난 23일 이었다. 하루 사이 1,000만... 크립토퀀트의 'MPI(<b>Miner</b> Position Index)'는 채굴자들의 출금량을 기반으로 채굴자들의 움직임을 분석하는... ",http://www.sisamagazine.co.kr/news/articleView.html?idxno=348610,http://www.sisamagazine.co.kr/news/articleView.html?idxno=348610
134,2021-03-03 16:12:00,급증하는 비트코인 채굴 전력..전기차 시대 악재되나,전세계적으로 늘어나는 전자기기와 <b>데이터</b>센터로 인해 전력소비량은 꾸준히 증가세를 띠고 있다. 게리... 컴퓨터 또는 전용 채굴기(<b>Miner</b>)의 연산 처리능력을 사용해 전세계 비트코인 거래 내역을 검증하고 암호화해... ,http://kpenews.com/View.aspx?No=1521056,http://kpenews.com/View.aspx?No=1521056
135,2021-02-28 08:57:00,"[주간 블록체인] ‘최악의 한 주’ 보냈다는 비트코인, 하락 원인 제대로 짚어...","◆누군가 하락원인을 묻거든 고개를 들어 <b>데이터</b>를 보라 비트코인 하락 폭이 가장 컸던 건 지난... 크립토퀀트의 ‘MPI(<b>Miner</b> Position Index)’는 채굴자들의 출금량을 기반으로 채굴자들의 움직임을 분석하는 지표인데요, 2... ",http://www.ddaily.co.kr/news/article.html?no=210008,https://n.news.naver.com/mnews/article/138/0002099450?sid=105
136,2021-02-27 00:12:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 봄 내려온다","땅이 흔들리고 화산이 폭발하고 운석이 떨어졌어도 우리는 살아남았고 앞으로도 살아갈 것이기에, 이 봄 또한 다시 굉장하게 내려오고 있음을 온몸으로 느끼고 있습니다. 송길영 Mind <b>Miner</b>",https://news.joins.com/article/olink/23595992,https://n.news.naver.com/mnews/article/025/0003080961?sid=110
137,2021-02-21 09:43:00,GPU 품귀현상에 엔비디아 “채굴자용 구분할 것”,"CNBC는 18일(현지시간) “엔비디아의 GPU 수요는 게이머뿐만 아니라 가상화폐 채굴자(<b>Miner</b>)들 사이에서도... 문제 해결을 위해서는 단시간 안에 많은 양의 계산 및 <b>데이터</b> 처리를 해야 한다. 다시 말해, 많은 컴퓨팅... ",https://byline.network/?p=9004111222450251,https://byline.network/?p=9004111222450251
138,2021-02-19 13:37:00,서울 동부권 5개 대학 손잡고 '디지털 기반 교육 혁신' 선도,"고려대는 대학 혁신공유교류 사례로 'KU-Insight <b>Miner</b>'를 언급하며, <b>데이터</b> 허브 구축을 통해 <b>데이터</b> 분석 결과를 교육 현장에 적용하는 사례를 제시했다. 또한 'KU 자유정의진리-융합형 교양교육 혁신'을 통해 융합형... ",http://www.dhnews.co.kr/news/articleView.html?idxno=136931,http://www.dhnews.co.kr/news/articleView.html?idxno=136931
139,2021-02-03 13:16:00,[송길영의 디스토피아로부터] 마음의 흔적을 나누다,돌아보면 <b>데이터</b> 속 사람의 마음을 읽겠다는 무모한 도전을 감히 시작하려는 순간 내가 명확히 안 것은 그... 시작점으로 마음의 흔적인 각자의 책장을 펼쳐서 나누는 온라인 책들이를 제안해본다. 글 : 송길영(Mind <b>Miner</b>),http://www.cine21.com/news/view/?mag_id=97133&utm_source=naver&utm_medium=news,https://n.news.naver.com/mnews/article/140/0000043855?sid=106
140,2021-01-30 00:10:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] “왜요?”의 생활화",그 이유는 서로 원치 않는 일을 최소화하고 싶은 마음에서 출발합니다. 선배 철학자가 이야기한 ‘최대 다수가 각자의 행복을 최대한 누리기 위해서’라도 그 출발점인 “왜요?”의 생활화를 주장합니다. 송길영 Mind <b>Miner</b>,https://news.joins.com/article/olink/23576595,https://n.news.naver.com/mnews/article/025/0003073965?sid=110
141,2021-01-29 18:30:00,"고려대·연세대, 교육 패러다임 변화 이끄는 '뉴노멀 시대 대학혁신 사례' 공...",김 전무는 &quot;대학의 경우 학사정보 서비스를 제공하기 위해서 <b>데이터</b>를 어떻게 활용할지 고민해야 한다.... Insight <b>Miner</b> for Student Success'를 주제로 발표를 시작했다. 청중들에게 &quot;대학혁신이란 무엇일까?&quot;라는 고민부터 해야... ,http://news.unn.net/news/articleView.html?idxno=503716,http://news.unn.net/news/articleView.html?idxno=503716
142,2021-01-20 15:14:00,골다공증,"정상<b>데이터</b>가 입력되어 있는지를 확인하는 것이 필요하다. 그러나, 폐경전 여성과 50세 이전... J Bone <b>Miner</b> Res. 2015 Jan;30(1):3-23. 6. Shane E, Burr D, Abrahamsen B et al., Atypical subtrochanteric and diaphyseal femoral... ",http://www.whosaeng.com/124159,http://www.whosaeng.com/124159
143,2021-01-07 19:39:00,금융 모바일 악성코드의 현재와 미래,"금융 <b>데이터</b> 및 사용자의 연락처, 문자 메시지, 중요 파일 등의 개인정보를 탈취하고, 피싱 페이지를 통해... ADB.<b>Miner</b> 악성코드에 감염된 정황이 발견되었는데 효과적인 확산을 위해 2016년도에 확산되었던 미라이(Mirai)... ",https://www.dailysecu.com/news/articleView.html?idxno=119332,https://www.dailysecu.com/news/articleView.html?idxno=119332
144,2021-01-01 00:19:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 멀고도 험한 길",사람들의 삶을 <b>데이터</b>를 통해 관찰하고 마음을 캐는 일을 하게 된지도 이제 20년이 넘었기에 이러한 삶의... 멀고도 험한 길… 당신 곁으로 인도해 주길 바랍니다. The long and winding road… Lead me to your door. 송길영 Mind <b>Miner</b>,https://news.joins.com/article/olink/23554453,https://n.news.naver.com/mnews/article/025/0003066234?sid=110
145,2020-12-16 15:02:00,신종 바이러스 예고? 북극의 미생물이 깨어나고 있다,(Kimberley <b>Miner</b>) 교수는 미생물 환경 전문가를 비롯해 탄소 순환 전문가와 함께 깨어나는 북극 미생물에 대한... 아직은 북극 미생물에 대한 <b>데이터</b>가 부족해 정확한 위험을 평가하기는 어렵지만 북극과 그 밖의 지역사회를... ,http://weekly.chosun.com/client/news/viw.asp?nNewsNumb=002637100014&ctcd=C08,https://n.news.naver.com/mnews/article/053/0000028346?sid=105
146,2020-12-06 08:57:00,"[주간 블록체인] ‘역사상 최고가’ 찍고 내려온 비트코인, 2만달러는 언제?","블록체인 <b>데이터</b> 분석기업 크립토퀀트에 따르면 최고가를 찍었던 지난 1일을 앞둔 때, 고래들이 거래소로... 크립토퀀트의 ‘MPI(<b>Miner</b> Position Index)’는 채굴자들의 출금량을 기반으로 채굴자들의 움직임을 분석하는... ",http://www.ddaily.co.kr/news/article.html?no=206022,https://n.news.naver.com/mnews/article/138/0002095742?sid=105
147,2020-12-05 00:10:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 전제가 사라지면",그것보다 당연히 그러해야 한다는 묵시적·명시적 규칙에 한 번도 의문을 품지 아니하고 그저 따라 하며 수동적으로 살아온 우리의 마음에서부터 만들어진 것은 아닐까요? 송길영 Mind <b>Miner</b>,https://news.joins.com/article/olink/23532456,https://n.news.naver.com/mnews/article/025/0003058303?sid=110
148,2020-11-08 17:10:00,"러시아 빅<b>데이터</b>시장 급성장, 디지털 경제 이루려나","ru/ 행사명 Big Data Days 2020, 온라인 콘퍼런스 주제 빅<b>데이터</b>, 인공두뇌, <b>데이터</b> 사이언스 개최지 온라인 행사, 모스크바, 러시아 주최자 Data <b>Miner</b> Labs 개최기간 2020년 11월 24~26일 웹사이트 https... ",http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=185634,http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=185634
149,2020-11-06 00:21:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 대면, 비대면, 선택적 대면",최근 <b>데이터</b>를 통해 관찰한 우리 삶의 변화 중 흥미로운 것은 ‘회식’이 지고 ‘홈파티’가 뜬다는... 나름의 주체적 선호와 판단을 통해 미래를 만들어가고 있다는 위안 아닌 위안이 아닐까 생각합니다. 송길영 Mind <b>Miner</b>,https://news.joins.com/article/olink/23508000,https://n.news.naver.com/mnews/article/025/0003049965?sid=110
150,2020-10-31 21:49:00,"서원대, ㈜이씨마이너와 빅<b>데이터</b> 분야 산업육성 협약","▲ 서원대는 30일 빅<b>데이터</b> 솔루션 전문기업 ㈜이씨마이너와 빅<b>데이터</b> 분야... EC <b>Miner</b>, a big data solution company, in the executive's conference room on the 30th. At the signing ceremony, Seowon... ",http://www.breaknews.com/764322,http://www.breaknews.com/764322
151,2020-10-29 17:11:00,워크플로우 간소화 지원하는 ‘프로세스 마이닝’ 툴 6선,엔터프라이즈 시스템의 <b>데이터</b>를 추적하는 AI 기반 툴 덕분이다. 비즈니스 프로세스 자동화를 추진하는... 알고리즘의 핵심은 ‘디시전 룰 마이너(Decision Rule <b>Miner</b>)’다. 이는 무슨 일이 일어나고 있는지 설명하는... ,http://www.ciokorea.com/news/170024,http://www.ciokorea.com/news/170024
152,2020-10-26 16:43:00,[J포럼 명사 인터뷰] 송길영 바이브컴퍼니 부사장이 말하는 2020 한국 사회,(Mind <b>Miner</b>)’로 정의한다. 단순히 <b>데이터</b>를 보는 것이 아니라 기저에 깔린 욕망을 이해한다는 의미다. 그 역시 “사회 현상에 대해 근원적으로 설명하려 하는 것이 저희의 일”이라고 말한다. 사람의 내면을 파악하는... ,http://jmagazine.joins.com/monthly/view/331670,http://jmagazine.joins.com/monthly/view/331670
153,2020-10-22 11:18:00,몇 날 몇 장이 팔릴지는 신의 영역(?)김은희 l 한국오라클 컨설턴트,SAS의 분석툴 E-<b>miner</b>를 사용하며 알고리즘은 K-평균 군집(K-means clustering)을 사용했다. K-평균 군집은 정답 라벨이 없는 <b>데이터</b>를 유사한 특징끼리 (거리가 가깝게) 군집하는 비지도학습(Unsupervised Learning)의 일종이다.... ,http://www.fashionbiz.co.kr/PE/?cate=2&recom=2&idx=180615,http://www.fashionbiz.co.kr/PE/?cate=2&recom=2&idx=180615
154,2020-10-19 10:42:00,[글로벌 블록체인] 10월 19일 오전 뉴스 브리핑,"유동성 개선을 위한 FIP-0004는 메인넷 출시 후 25%의 스토리지 마이너(storage <b>miner</b>) 채굴 보상을 즉각 배분하고, 나머지 75% 보상은 180일에 걸쳐 단계적으로 배분하자는 내용을 담고 있다. ◆ <b>데이터</b> &quot;3분기 212개... ",http://www.newspim.com/news/view/20201019000341,http://www.newspim.com/news/view/20201019000341
155,2020-10-16 21:21:00,"요빗이 제시하는 암호화폐로 돈버는 방법, '가상채굴'","이는 <b>데이터</b> 센터에서 컴퓨터 전력을 빌리는 방식으로 이뤄지기에 자체적인 채굴 공장이 없더라도 채굴... 다만 마이크로 마이너(Micro <b>Miner</b>)에서는 적용되지 않으며, 그 외 일부 펀드는 MINEX 토큰 채굴에 사용된다. 이와... ",http://coinreaders.com/8893,http://coinreaders.com/8893
156,2020-10-10 00:04:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 일상이 멀티태스킹",자칫 상대에게 쏟는 내 정성이 분산될 우려가 있기에 소중한 그에게는 온전히 집중해야 합니다. 내가 받은 관심에 훨씬 못 미치는 것을 돌려준다면 그 역시 나에게 그만큼의 애정만 보여줄 터이니까요. 송길영 Mind <b>Miner</b>,https://news.joins.com/article/olink/23485142,https://n.news.naver.com/mnews/article/025/0003042015?sid=110
157,2020-10-05 03:00:00,[미디어 세상]위대한 유산,여기에 4G를 넘어 5G로 <b>데이터</b> 통신 환경이 진화하면서 출퇴근 길 자투리 시간에도 멀티미디어 콘텐츠를... 콘텐츠에 마음을 빼앗기기 전까지만 가능할 터임을 잊지 말아야 할 겁니다. 송길영 마인드 마이너(Mind <b>Miner</b>),http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202010050300005&code=990100,https://n.news.naver.com/mnews/article/032/0003035409?sid=110
158,2020-09-13 00:03:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 식사는 하셨나요","주인공들이 혹독한 날씨를 헤치고 찾아온 손님이 적이 아님을 확인하는 순간 먹을 것을 나누는 1000년 전의 관습처럼, 오늘 한 끼는 누군가와 함께 하는 안온감을 어떤 방식으로건 느껴보고 싶습니다. 송길영 Mind <b>Miner</b>",https://news.joins.com/article/olink/23465275,https://n.news.naver.com/mnews/article/025/0003034626?sid=110
159,2020-08-14 00:34:00,"[송길영의 빅 <b>데이터</b>, 세상을 읽다] 각자의 전투, 매일의 생존","더 어려운 곳에서 팬데믹 속 죽음의 그림자가 더욱 드러나게 한 것은, 지치고 절망하는 인간의 모습이 아니라 생존을 향한 빛나는 의지였음을 함께 떠올려 주셨으면 합니다. 송길영 Mind <b>Miner</b>",https://news.joins.com/article/olink/23443146,https://n.news.naver.com/mnews/article/025/0003026031?sid=110
160,2020-07-23 11:16:00,"고려대학교, 'AI선배'가 추천하는 언택트 시대 획기적 서비스 &quot;새 학기 수강신...","교육부 대학혁신지원사업의 &quot;KU Insight <b>Miner</b>&quot; 연구개발 프로젝트로 <b>데이터</b>기반 AI 서비스의 첫 사례이다. 이번에 제시된 학생성공을 위한 &quot;AI선배&quot;에 대한 의견을 바탕으로 머신러닝, 딥러닝 학습/서비스인프라를... ",http://www.lecturernews.com/news/articleView.html?idxno=44595,http://www.lecturernews.com/news/articleView.html?idxno=44595
161,2020-07-22 08:38:00,"[오늘의 투자전략] “주식 시장 내 양극화 심화, 외인 수급 주목해야”","임상 <b>데이터</b> 또한 여전히 논란이 일고 있어 주식시장 상승을 지속해서 견인할 개연성은 크지 않다. 이런... 다음으로 많이 오른 ETF는 PBW(클린 에너지), GDX(gold <b>miner</b>), KWEB(중국 인터넷), LIT(이차전지, 리튬) 등이다. 주가가... ",https://www.etoday.co.kr/news/view/1920490,https://www.etoday.co.kr/news/view/1920490
162,2020-07-21 18:16:00,고려대 &quot;'AI선배'가 수강신청 꿀팁 전수한다&quot; 국내대학 최초 교양 추천 시스템...,교육부 대학혁신지원사업의 'KU Insight <b>Miner</b>' 연구개발 프로젝트로 <b>데이터</b>기반 AI 서비스의 첫 사례다. 이번에 제시된 학생성공을 위한 'AI선배'에 대한 의견을 바탕으로 머신러닝·딥러닝 학습·서비스인프라를 고도화하고... ,http://news.unn.net/news/articleView.html?idxno=232587,http://news.unn.net/news/articleView.html?idxno=232587
163,2020-07-21 17:48:00,"고려대, ‘AI 선배’가 추천하는 교양과목 꿀팁시스템 시행","교육부 대학혁신지원사업의 &quot;KU Insight <b>Miner</b>&quot; 연구개발 프로젝트로 <b>데이터</b>기반 AI 서비스의 첫 사례이다. 이번에 제시된 학생성공을 위한 &quot;AI선배&quot;에 대한 의견을 바탕으로 머신러닝, 딥러닝 학습/서비스인프라를... ",http://www.ekn.kr/news/article.html?no=512606,http://www.ekn.kr/news/article.html?no=512606
164,2020-07-21 16:24:00,"고려대, 맞춤형 교양 과목 추천 시스템 'AI 선배' 개발",또한 교육부 대학혁신지원사업의 &quot;KU Insight <b>Miner</b>&quot; 연구개발 프로젝트로 <b>데이터</b>기반 AI 서비스의 첫 사례이기도 합니다. 고려대 측은 'AI선배'가 신종 코로나바이러스 감염증(코로나19)으로 학생 간 대면 기회가... ,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004048925,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004048925
165,2020-07-21 14:40:00,"고려대, 국내 대학 최초 AI 맞춤형 교양과목 추천 시행","이 프로그램은 교육부 대학혁신지원사업의 'KU Insight <b>Miner</b>' 연구개발 프로젝트로 <b>데이터</b>기반 AI 서비스의 첫 사례다. 고려대는 &quot;이번에 제시된 학생성공을 위한 'AI선배'에 대한 의견을 바탕으로 머신러닝, 딥러닝 학습... ",http://www.metroseoul.co.kr/article/20200721500280,http://www.metroseoul.co.kr/article/20200721500280
166,2020-07-21 14:06:00,"고려대, 'AI선배'가 추천하는 새학기 수강신청 '꿀팁'","교육부 대학혁신지원사업의 &quot;KU Insight <b>Miner</b>&quot; 연구개발 프로젝트로 <b>데이터</b>기반 AI 서비스의 첫 사례이다. 이번에 제시된 학생성공을 위한 'AI선배'에 대한 의견을 바탕으로 머신러닝, 딥러닝 학습/서비스인프라를... ",http://www.dhnews.co.kr/news/articleView.html?idxno=125915,http://www.dhnews.co.kr/news/articleView.html?idxno=125915
